GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2,City,Country,Latitude,Longitude
26289,Residential,27,2023,Mixed,12000.68115853299,456.490591446346,London,United Kingdom,51.468173986834216,-0.1367956600357429
7163,Residential,23,1994,Concrete,4341.899428748627,606.1565585297537,Amsterdam,Netherlands,52.399275733936506,4.957840899488897
17751,Education,35,1999,Timber,6206.160172757321,349.6231295564938,Dublin,Ireland,53.300207843680724,-6.104510002751363
8558,Healthcare,16,1989,Steel,6422.701486844277,750.4909426085858,Berlin,Germany,52.54968374532683,13.428603702866189
6204,Office,1,1994,Concrete,2956.1282803815616,476.4874726598262,Dublin,Ireland,53.35480928188084,-6.244189520382831
34621,Education,38,1981,Timber,13280.30442175871,383.59101186443803,Oslo,Norway,59.80363086624283,10.713629947691167
21000,Office,27,1992,Steel,13443.454793200865,640.164513961946,Dublin,Ireland,53.32347734043851,-6.29213117299855
2551,Education,8,1986,Steel,1582.6471110290424,620.4026307444306,Dublin,Ireland,53.33245342197902,-6.132405220042931
19229,Office,4,1998,Timber,3664.4260600904377,190.56768735193913,Paris,France,48.85301361848286,2.2932261991850798
21925,Education,37,1994,Concrete,14779.253806381235,674.0822716707519,Stockholm,Sweden,59.302868411479345,18.150629604935613
39661,Education,19,2017,Concrete,19738.875675548574,497.68981305434994,Oslo,Norway,59.84131571381161,10.686149815608045
49970,Residential,1,1993,Concrete,24069.34945583499,481.67599471352787,London,United Kingdom,51.583500912087366,-0.21495650817229822
1917,Education,26,2018,Timber,602.0856900409314,314.0770422748729,Stockholm,Sweden,59.20403809353465,18.147656600744032
1002,Healthcare,30,1992,Mixed,575.5783485248928,574.4294895458012,Stockholm,Sweden,59.36128254104646,18.015310931702945
19856,Healthcare,25,2021,Concrete,14157.521213131111,713.0097307177232,Rome,Italy,41.806661682175864,12.563453321238466
49217,Healthcare,8,2018,Steel,34835.81965022335,707.8005496113811,Amsterdam,Netherlands,52.330077120910985,4.957502707768428
18378,Healthcare,9,2000,Steel,13694.163266799862,745.1389306126815,Dublin,Ireland,53.37359601191473,-6.102441044195825
15204,Healthcare,5,1982,Timber,3376.1367563053022,222.05582453994356,Oslo,Norway,59.943933650232104,10.751706953717587
3869,Residential,39,2017,Concrete,2516.2682701537497,650.3665727975574,Stockholm,Sweden,59.32362070943675,18.137277565721394
48090,Residential,30,2002,Mixed,26004.800416840386,540.7527639184942,Amsterdam,Netherlands,52.383693865547734,4.908209322792614
22058,Residential,5,1994,Concrete,10081.696956513293,457.05399204430563,Amsterdam,Netherlands,52.33825327189405,4.829939207121097
7113,Healthcare,15,1983,Timber,2226.480888844598,313.01573019043974,Oslo,Norway,59.83383283052644,10.674734764153628
9386,Office,39,2019,Mixed,5357.8700124123525,570.8363533360699,Lisbon,Portugal,38.791542594085605,-9.142952866254484
42105,Office,32,2016,Timber,15409.33453162003,365.9739824633661,Amsterdam,Netherlands,52.328395506368544,4.8393431470975425
14023,Healthcare,8,2001,Timber,3372.1822062388524,240.47509136695803,Rome,Italy,41.80364416152144,12.445347650748829
36827,Office,13,1992,Timber,9291.230044864598,252.29397031701194,Dublin,Ireland,53.30771381839976,-6.1809169856451405
28907,Education,22,2008,Concrete,17262.616549598326,597.1777268342728,Stockholm,Sweden,59.34643097638633,18.085496701442054
41150,Healthcare,38,1986,Steel,35154.39730666123,854.2988409881224,Lisbon,Portugal,38.72228624608453,-9.077209071262901
49659,Residential,14,1986,Concrete,28304.816111839442,569.9836104601269,Lisbon,Portugal,38.76597301399816,-9.149161475641534
44245,Healthcare,19,2005,Mixed,24304.072846500145,549.3066526500202,Paris,France,48.926528799484316,2.2529041047034584
34971,Residential,3,2003,Steel,18569.917886612653,531.0090614112452,Amsterdam,Netherlands,52.308139733357905,4.910518393997
21074,Residential,24,1993,Timber,6127.950542886105,290.78250654294885,Paris,France,48.847705595057356,2.4751109685872517
6296,Education,26,1984,Steel,4676.41389028151,742.7595124335309,London,United Kingdom,51.56413439056766,0.08470935795473444
13342,Education,16,1994,Mixed,5391.9393943408995,404.13276827618796,Stockholm,Sweden,59.24881810942512,18.137315337791232
30893,Healthcare,39,2007,Mixed,20743.08104600739,671.4492294696984,Madrid,Spain,40.36810968788403,-3.606823045062326
20293,Education,30,1994,Timber,6449.605980826962,317.8241748793654,Paris,France,48.81925049916054,2.2720307722027604
13263,Office,7,1992,Steel,7091.054576484946,534.6493686560315,Amsterdam,Netherlands,52.34073625276882,4.90456667866546
47914,Healthcare,6,1994,Timber,11714.818276667072,244.4967708116015,Amsterdam,Netherlands,52.36969482583644,4.913511606798299
13912,Residential,11,2015,Steel,8148.73806706545,585.7344786562285,Berlin,Germany,52.428127720347845,13.410216536380641
5366,Healthcare,21,1983,Timber,1671.659460975832,311.5280396898681,Amsterdam,Netherlands,52.36731934343441,4.96145834786388
9921,Residential,39,2011,Concrete,6117.002993877288,616.5712119622304,Oslo,Norway,59.88122663046419,10.646091287003314
9155,Residential,31,2015,Mixed,4784.337036034304,522.5927947607105,Paris,France,48.834213945236456,2.2433509263229547
39448,Education,6,2022,Timber,7817.906300913766,198.18257708663978,Lisbon,Portugal,38.73324560408936,-9.04036668338277
17984,Healthcare,28,1988,Steel,16317.939776071,907.3587508936276,Stockholm,Sweden,59.302391082540474,17.976387426774394
20431,Education,19,2016,Mixed,9449.898918966597,462.52747878060774,Paris,France,48.91183408921271,2.3541946504280222
17825,Healthcare,27,2000,Steel,13567.105573170431,761.1279423938531,Amsterdam,Netherlands,52.3366332410864,4.888193437342536
9078,Office,30,1982,Mixed,4366.987110439388,481.0516755275819,Rome,Italy,41.81730302644989,12.464206888197822
1606,Residential,14,1985,Timber,398.66151119016024,248.23257234754684,Stockholm,Sweden,59.37301623395109,18.00069342374014
38489,Residential,18,2016,Steel,22814.01469824779,592.7411649626592,Paris,France,48.830873786646684,2.218073320882671
30151,Residential,6,1999,Mixed,10903.53702157,361.6310245620378,Dublin,Ireland,53.351157105026026,-6.2161988129581225
32581,Education,27,1996,Mixed,16372.85870665146,502.5278139606353,Dublin,Ireland,53.3422033557036,-6.215253403246391
25195,Education,31,2015,Mixed,13520.318547915,536.6270509194285,Berlin,Germany,52.5146873353425,13.352883438819548
41824,Education,39,2012,Concrete,27935.00303108285,667.9180143239014,Paris,France,48.97358018991147,2.3428212761478178
41422,Residential,25,2002,Concrete,22195.982106050033,535.8500822280439,Paris,France,48.99168275639058,2.225181718086449
11801,Residential,35,1989,Concrete,7301.214888299547,618.694592687022,Stockholm,Sweden,59.34131854948516,18.01126553917833
13284,Healthcare,10,2024,Concrete,7755.001725421278,583.7851344038902,Paris,France,48.822885036247584,2.279758709404507
47376,Residential,32,1985,Timber,17312.240461109697,365.4221644104546,Oslo,Norway,59.97121972670372,10.779727314137498
18145,Education,10,1998,Steel,9880.655276641357,544.538731145845,Paris,France,48.95784060423902,2.485586329788067
28587,Residential,39,2019,Timber,10436.299570592577,365.0715209917997,Rome,Italy,41.9285357576551,12.538079088181892
14485,Office,27,2015,Timber,4320.631942966963,298.2831855689999,Stockholm,Sweden,59.213026642918386,18.083848296515676
26628,Residential,4,1980,Concrete,12702.804583782096,477.0468898821577,Rome,Italy,41.802020120462075,12.462281955787903
13409,Healthcare,34,2008,Mixed,8660.70937617415,645.887790004784,Paris,France,48.88290976373234,2.4685481431788636
44140,Office,16,1980,Mixed,20262.25338904929,459.0451606037446,Lisbon,Portugal,38.78349087092104,-9.122772146540921
34853,Education,33,2024,Timber,12921.920436070046,370.75489731357544,Berlin,Germany,52.526044278330694,13.524020751976336
20959,Office,16,1999,Concrete,11889.57403454,567.277734364235,Oslo,Norway,59.871627520507275,10.69676180413904
35301,Office,17,2020,Mixed,14779.129132717053,418.6603533247515,Oslo,Norway,59.82951600168445,10.848385380487072
27311,Office,11,1987,Timber,6110.92600721206,223.75328648574052,London,United Kingdom,51.556398347931015,-0.4871846225704486
36949,Office,24,2009,Steel,22498.832102421173,608.9158597640308,Oslo,Norway,59.85186403082131,10.814792148168939
38141,Residential,30,1994,Steel,25303.993164481246,663.4328718303465,Rome,Italy,41.84956455666558,12.49619819914856
34444,Residential,30,2018,Timber,10351.46609044823,300.5303126944673,Lisbon,Portugal,38.752259175631096,-9.037482966975729
23957,Residential,34,2005,Concrete,13764.363378700356,574.5445330675943,Rome,Italy,41.91683555324444,12.508914139272198
29122,Residential,26,1999,Timber,8849.722703512725,303.88444143646467,Dublin,Ireland,53.394676341933476,-6.23101466770015
21616,Office,22,1984,Mixed,10928.8760445054,505.5919709708271,Paris,France,48.8790134790764,2.2820518207917364
34131,Healthcare,3,2018,Timber,7463.888780452371,218.68356568668867,Lisbon,Portugal,38.714133048287884,-9.069568840264575
44181,Healthcare,33,2006,Concrete,32536.647170570806,736.4398083015506,Amsterdam,Netherlands,52.38705649191425,4.814608060885025
49794,Healthcare,10,2021,Concrete,32789.2446175317,658.4979037139354,Dublin,Ireland,53.335343391072314,-6.247712457567581
21316,Office,18,2008,Timber,5833.575414519567,273.6712054100003,Amsterdam,Netherlands,52.37386268401196,4.875085855695292
49222,Residential,19,2021,Concrete,29148.623594407076,592.1869000529656,London,United Kingdom,51.446818458933606,-0.19700192136129613
4515,Education,37,2001,Steel,3195.9793294717156,707.858101765607,Amsterdam,Netherlands,52.33793726691315,4.812727148355198
48382,Education,32,2017,Mixed,26790.955362389235,553.7380712328808,Lisbon,Portugal,38.75747983954273,-9.132375844335915
40666,Office,38,2013,Concrete,26046.782548405514,640.5051529141177,Rome,Italy,41.86500801565538,12.47131582684846
28955,Office,5,1999,Mixed,11568.704535238503,399.5408231821275,Oslo,Norway,59.93578408299223,10.794153122677216
13801,Office,2,2017,Concrete,5727.0497443765325,414.9735341190155,Lisbon,Portugal,38.71984293095924,-9.05419326706466
44391,Healthcare,31,1981,Steel,38645.634601117505,870.5736433312497,London,United Kingdom,51.533520716361195,0.10773136320748156
20540,Healthcare,14,2022,Steel,15265.726182346121,743.2193857033164,London,United Kingdom,51.670397311455,-0.2575078456434854
42827,Education,6,2006,Concrete,21142.135613644987,493.66370779286405,Stockholm,Sweden,59.26337906000687,18.060978556135975
13996,Residential,35,1988,Steel,10854.426685305962,775.5377740287198,Lisbon,Portugal,38.78219981403792,-9.170047369871705
24896,Residential,4,2022,Mixed,8406.400355510938,337.66068266030436,Stockholm,Sweden,59.28364691643316,17.954686688284713
13100,Education,4,1982,Concrete,5592.290190043426,426.8923809193455,Paris,France,48.96194752936138,2.2863472126587525
33686,Residential,18,1987,Mixed,13348.505979527645,396.26271981023706,Amsterdam,Netherlands,52.3296200134595,4.947187541141684
27047,Education,29,2010,Steel,19332.190698035673,714.7628460840638,Dublin,Ireland,53.3150784229354,-6.1073710310783555
21410,Residential,25,1997,Steel,15376.079128838921,718.1727757514676,Berlin,Germany,52.530283048582476,13.36880676192549
1956,Education,3,2014,Concrete,902.8042765785298,461.5563786188802,Berlin,Germany,52.40103889855291,13.376724114522979
12463,Office,12,1998,Concrete,6862.227648967654,550.6080116318426,Amsterdam,Netherlands,52.39488087260395,4.873354856431645
33307,Office,16,2008,Concrete,18963.50675104369,569.3549929757615,Berlin,Germany,52.533255028881435,13.532387133365974
23609,Education,14,1983,Mixed,10117.440664942598,428.54168600714127,Oslo,Norway,59.85064994968168,10.741944066205528
22056,Education,27,2002,Timber,7172.662901436598,325.2023440985037,Stockholm,Sweden,59.20442552722054,17.98605738595925
44205,Healthcare,25,1983,Concrete,33453.23965782994,756.7750177090812,Stockholm,Sweden,59.32951528374908,17.940601805269107
37116,Office,29,2013,Timber,11233.05631295247,302.64727645631183,Dublin,Ireland,53.39714699060403,-6.214338960517421
28507,Healthcare,18,1984,Mixed,13880.599393476474,486.91898107399845,Madrid,Spain,40.33424936069901,-3.6734721764991196
47727,Residential,1,2010,Steel,26355.280961479537,552.2090422921939,Madrid,Spain,40.44854028594596,-3.7992694148696127
31871,Residential,19,2007,Mixed,14674.422889024883,460.43183110115416,Paris,France,48.82971557713929,2.4006442220980935
37876,Office,36,1981,Concrete,24915.58601479522,657.8198863342279,Berlin,Germany,52.5362788464823,13.36363260094223
25513,Education,24,1995,Timber,7867.481045577494,308.37145947467934,Paris,France,48.80527320800325,2.2184919082545353
4741,Healthcare,4,2008,Mixed,2228.2419568326686,469.9940849678694,Amsterdam,Netherlands,52.3288446721639,4.904207371372456
6125,Healthcare,32,2010,Mixed,4116.257767035304,672.0420844139271,Berlin,Germany,52.54276140224132,13.383259001312622
33252,Healthcare,22,1999,Mixed,18895.740380939234,568.258762809432,Dublin,Ireland,53.35248012756037,-6.123422419071908
24585,Residential,36,1997,Steel,18977.687741930873,771.9214050002389,Dublin,Ireland,53.33746472417389,-6.2241806141958325
3301,Healthcare,8,2021,Mixed,1584.1075836144335,479.8871807374836,Madrid,Spain,40.32633306153062,-3.68076723116842
36203,Education,32,2010,Concrete,19914.04696538022,550.06620902633,Paris,France,48.97332037685703,2.205157228041523
19869,Residential,33,1984,Concrete,12541.309064673484,631.1998120022891,Stockholm,Sweden,59.37917683244727,18.01454697642777
21638,Office,27,2008,Concrete,13608.603475149042,628.9215026873576,Amsterdam,Netherlands,52.38109194930073,4.981559827754577
7721,Healthcare,19,1995,Mixed,4373.242029410889,566.4087591517793,Stockholm,Sweden,59.3992572157115,17.971998337096533
13065,Healthcare,21,2015,Mixed,6841.820222097149,523.6754858091963,London,United Kingdom,51.593533759635186,0.08824955155775338
6071,Office,25,1992,Timber,1936.2950272346486,318.94169448767065,Madrid,Spain,40.37126298566667,-3.75211601550733
11269,Education,18,2002,Concrete,5737.102153795467,509.1048144285621,Oslo,Norway,59.99541403631776,10.773130591192464
15795,Healthcare,10,1986,Timber,4219.868026319787,267.1648006533578,Madrid,Spain,40.34103123474549,-3.754635145870568
32884,Education,7,2003,Steel,18834.27458373459,572.748892584071,Dublin,Ireland,53.305531298293886,-6.235964653988427
41566,Healthcare,34,1987,Concrete,32439.547525606133,780.4346707791497,Dublin,Ireland,53.33048767616251,-6.235566362241016
47483,Residential,33,1985,Steel,33185.41244419646,698.8903911757146,Madrid,Spain,40.35185125732251,-3.666628935903505
30094,Residential,29,2010,Concrete,19265.524819018076,640.1782687252634,Dublin,Ireland,53.39057306791141,-6.286560676296044
31156,Residential,39,1998,Timber,11724.656633603134,376.32098580058846,Stockholm,Sweden,59.33880755273157,17.959157380234323
27604,Education,3,2005,Mixed,10835.75255996799,392.542840166932,Paris,France,48.92403221047079,2.3748344751154007
21449,Healthcare,24,1985,Steel,17584.003507261372,819.8052826360844,Oslo,Norway,59.836566004454426,10.765895722694216
32623,Office,15,2012,Timber,7999.731263986515,245.21752334201375,Madrid,Spain,40.487555821771124,-3.605979384039404
25780,Residential,34,2022,Steel,16884.718558614106,654.9541721727736,Amsterdam,Netherlands,52.36238203767851,4.876146495316903
26302,Education,13,1987,Steel,17427.135679290335,662.578346866791,London,United Kingdom,51.483831102223526,0.10459537533729635
37949,Residential,2,1981,Mixed,14014.587691465815,369.3005795005353,London,United Kingdom,51.558402999952314,-0.22423055894955063
16813,Office,6,2016,Steel,10567.935725995441,628.5574095042789,Berlin,Germany,52.424300403210665,13.49815199443182
49176,Office,28,1992,Concrete,29110.71571694203,591.969979602693,Rome,Italy,41.904200444780585,12.439216276646768
26942,Education,8,1990,Timber,5702.012127342618,211.6402689979444,Dublin,Ireland,53.38628281100085,-6.259879580284787
34643,Healthcare,31,1987,Steel,31039.603721533058,895.9848662509903,Oslo,Norway,59.94191835944003,10.630613426630996
44068,Education,13,1994,Concrete,22319.17330262275,506.47121046162175,Berlin,Germany,52.54460440934174,13.360440343891064
15978,Healthcare,26,2016,Mixed,8983.810671040432,562.2612761947948,Madrid,Spain,40.46524793011338,-3.6998353337491423
42048,Residential,7,1993,Mixed,14686.607607481792,349.2819541353166,London,United Kingdom,51.623295146569184,-0.019630767238112135
48770,Education,30,2012,Steel,35884.124362415074,735.7827427191936,Oslo,Norway,59.82176266254965,10.82095370522172
30527,Healthcare,28,1981,Mixed,18946.237799483293,620.6387067017163,Paris,France,48.947595716000016,2.3511430795977817
46974,Healthcare,15,2004,Steel,33076.86724431059,704.152664118674,Paris,France,48.9890550973712,2.46460598184937
48773,Residential,29,2000,Steel,36358.94353431458,745.4727725240314,Paris,France,48.93397335586852,2.2837433229887383
