GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2
49699,Office,34,2010,Timber,17119.058955374505,344.45479698534183
25733,Healthcare,24,2012,Concrete,18630.9360948567,724.0094856742977
35022,Education,4,2005,Steel,18714.53630306014,534.3651505642208
49723,Office,8,2015,Mixed,20175.57333684972,405.75937366711014
16593,Residential,19,1999,Timber,4920.760996611027,296.55643925818276
16575,Education,36,1988,Mixed,8298.451526563656,500.6607255845343
13452,Office,13,1981,Mixed,5533.16393553243,411.3264894091904
35317,Education,39,2009,Timber,13303.177538046404,376.67914992911074
20464,Residential,15,2003,Mixed,8564.495111587707,418.51520287273786
15563,Office,32,2000,Concrete,10204.827589326813,655.7108262755775
29673,Education,31,2009,Timber,9891.018100545347,333.3339433338505
48373,Healthcare,18,2014,Mixed,27038.57005259715,558.9599580881307
47797,Residential,34,2001,Mixed,24597.945288066632,514.6336650431331
4504,Office,16,1995,Mixed,1764.2926396838036,391.7168382956935
14055,Education,18,2001,Steel,8321.031941002577,592.0335781574228
38630,Residential,18,1997,Steel,23008.934574301493,595.6234681413796
40919,Office,15,1984,Timber,10297.477168586183,251.65515209526583
31888,Healthcare,32,2017,Concrete,24470.195233956558,767.3794290628624
6036,Healthcare,23,1999,Mixed,3542.3047680442837,586.8629503055473
13475,Residential,11,2007,Steel,7998.636744104453,593.5908529947646
45437,Education,17,2010,Timber,12898.152836298748,283.8689358077943
28932,Education,23,2023,Mixed,13799.00864075619,476.94624086672854
35662,Healthcare,20,2004,Timber,11948.124681639501,335.0379866984326
39449,Education,21,1988,Timber,11487.22069732555,291.1916828645986
30396,Office,18,1985,Timber,8025.136987207744,264.019508725087
2698,Office,2,1985,Timber,526.9759280432165,195.3209518321781
22169,Office,31,1986,Timber,7845.952972830385,353.9155114272356
30540,Office,24,2014,Timber,9812.762541151946,321.3085311444645
6949,Office,1,2009,Mixed,2650.8350520058852,381.4700031667701
41545,Residential,11,2016,Concrete,21667.444604614237,521.5415719006917
8753,Healthcare,38,2001,Mixed,6117.882306738766,698.9469104008643
8364,Education,6,2011,Concrete,4001.0225258963346,478.36232973413854
24015,Healthcare,36,1993,Mixed,15268.322413360558,635.7827363464734
24570,Residential,11,2018,Steel,14206.457953911708,578.2034169276234
23781,Education,33,2011,Mixed,13228.520830028488,556.2642794679992
10414,Education,5,1993,Steel,6304.459722306562,605.3831114179529
48936,Residential,13,2002,Steel,29035.177909027996,593.3296123309628
7842,Residential,9,2007,Concrete,3665.614524921348,467.43362980379345
19909,Education,26,2023,Mixed,9645.074624294966,484.45801518383473
38927,Education,4,1980,Concrete,19883.600920651275,510.7920189239159
29653,Residential,27,1997,Concrete,18717.390214172774,631.2140496466723
35434,Office,20,1983,Concrete,18761.283213410246,529.4712201109174
6714,Office,28,1981,Steel,4980.549394179549,741.815518942441
12553,Residential,7,2009,Steel,7815.482392679961,622.5987726184944
7170,Office,1,2012,Mixed,2522.726160043436,351.8446527257232
45007,Healthcare,19,2015,Concrete,27195.719855506788,604.2553348480634
12609,Education,3,1988,Timber,2599.2532063888502,206.14269223482037
29964,Healthcare,28,1988,Timber,10718.962388848593,357.72801991885575
38528,Education,9,2012,Steel,21154.292213541827,549.0628170043041
24684,Residential,26,2024,Timber,7962.95338106976,322.595745465474
17328,Office,22,2021,Steel,10974.844166475437,633.3589662093397
40255,Education,8,2009,Concrete,20365.65524343318,505.9161655305721
16084,Education,17,2017,Concrete,7990.889309584697,496.822264958014
36600,Residential,7,1981,Timber,8384.207593382362,229.0767102017039
34709,Education,20,1992,Timber,10072.749094293698,290.2056842402172
45778,Residential,39,2011,Timber,17049.714523990107,372.4434122065207
19703,Office,23,1990,Mixed,8815.780848498858,447.4334288432654
26772,Education,11,2012,Timber,6349.777106264788,237.17978134860257
36816,Office,23,2002,Steel,24053.31835624303,653.3387211061232
15431,Office,26,1993,Concrete,8897.87106974754,576.6231008844235
30587,Office,24,1982,Concrete,18071.309462622496,590.816669258917
44373,Office,29,1986,Concrete,25012.915528965357,563.6967419143479
8358,Healthcare,22,2005,Steel,6573.627393062746,786.5072257792231
40128,Education,32,2009,Steel,27679.35072406034,689.7764833547732
30927,Office,8,2020,Concrete,16572.779652934267,535.8676772054926
7914,Office,18,2021,Steel,4844.537881470164,612.1478242949412
8008,Education,25,2021,Concrete,4212.688977378395,526.0600621101893
14157,Office,18,2018,Concrete,7737.896358190873,546.5774075150719
20992,Healthcare,14,1999,Timber,6617.560789220063,315.24203454744963
1734,Healthcare,30,2016,Timber,670.5593102384508,386.7124049818056
18459,Office,3,1992,Timber,3484.0617457204175,188.74596379654466
24135,Residential,16,2017,Mixed,10385.937583110597,430.3268109844871
47385,Education,23,1985,Concrete,27057.06191431705,571.004788737302
29878,Education,38,1983,Concrete,18846.08432953033,630.7679339156012
46468,Office,12,2019,Mixed,18736.941190742757,403.22245826682354
3085,Healthcare,30,1997,Concrete,2067.762355017527,670.26332415479
13292,Residential,29,2014,Timber,4216.779169412473,317.24188755736327
36196,Residential,2,1982,Concrete,16965.240478564498,468.7048424843766
41816,Office,4,2005,Timber,8842.005435643938,211.4502926067519
4457,Education,39,2020,Concrete,3003.050830899562,673.782999977465
26602,Office,9,1987,Steel,15887.61490272645,597.2338509407732
31663,Healthcare,14,1995,Concrete,18968.497111521432,599.0745384682889
35163,Education,27,2007,Timber,10097.546723813126,287.16397132818946
11386,Residential,6,2009,Mixed,4203.343306691937,369.16768897698375
12110,Office,15,2015,Timber,3241.8865477255063,267.70326570813427
12264,Office,5,2015,Concrete,5631.362133863423,459.17825618586295
2500,Education,19,2017,Timber,682.4848125011732,272.9939250004693
12187,Education,7,2002,Timber,2807.630382589867,230.3791238688658
15200,Healthcare,2,1984,Concrete,8615.971906236331,566.8402569892323
17650,Office,24,2012,Timber,5469.625187601276,309.8937783343499
33212,Residential,4,2020,Mixed,11137.477305251507,335.34497486605767
36906,Education,21,2022,Concrete,19333.324438852662,523.8531523018659
26332,Education,29,2010,Timber,7722.419465690449,293.27128458493274
3595,Residential,28,1998,Timber,1147.5750462807225,319.2141992435946
22067,Healthcare,24,1980,Mixed,11371.238024061038,515.3051173272778
17665,Residential,35,2010,Mixed,8797.698637847616,498.029925720216
40324,Residential,29,1988,Concrete,23414.56370282344,580.6607405719532
14514,Residential,2,1997,Steel,8583.197803175206,591.3736945828307
15098,Office,19,1998,Steel,9180.905939436718,608.0875572550482
14083,Healthcare,11,1990,Timber,3761.339839416874,267.08370655519946
9412,Residential,21,1984,Steel,5916.235027637755,628.5842570800844
49145,Residential,12,2002,Concrete,26241.161076928318,533.9538320669105
32379,Office,20,1994,Steel,19677.850342548903,607.7349622455574
33038,Healthcare,7,1987,Mixed,16726.784254120554,506.2892503820011
37213,Office,33,1989,Concrete,23842.553939500096,640.7049670679627
28907,Education,37,2010,Concrete,19028.66936028154,658.2720227032047
47573,Healthcare,2,1982,Steel,30643.622765221517,644.1389604444016
11414,Healthcare,34,1999,Mixed,7134.934333785724,625.1037615021662
9604,Education,37,2007,Mixed,5207.0747612375035,542.1777135815809
4158,Office,32,1997,Steel,2685.8071347148725,645.9372618361887
32255,Education,28,2015,Steel,21318.900921768076,660.9487187030871
8153,Residential,23,2023,Steel,5763.809728041566,706.9556884633345
1403,Residential,2,2020,Concrete,620.0603624531502,441.9532162887742
30941,Office,32,1990,Steel,20592.159992421773,665.5298792030566
13801,Office,28,2013,Steel,8943.120016022223,648.0052181742064
13028,Education,2,1985,Mixed,4704.5712140726655,361.1123130236924
34415,Healthcare,19,1989,Steel,24747.391837831397,719.0873699791194
22340,Education,19,1997,Timber,6545.523437092927,292.9956775780182
47906,Office,3,1989,Timber,9384.453136717028,195.8930642657919
35959,Healthcare,39,2024,Mixed,25825.049647252283,718.1804178996158
8559,Healthcare,11,2012,Steel,6499.108163135865,759.3303146554346
24276,Education,15,2023,Steel,15165.660730760927,624.7182703394681
22633,Education,34,2004,Concrete,13396.049392062749,591.8812968701784
44854,Healthcare,14,2020,Timber,14444.63356066989,322.0366870439624
24250,Healthcare,18,1996,Concrete,14290.72495403987,589.3082455274173
20532,Healthcare,11,1986,Timber,6364.541850425702,309.9815824286822
14823,Office,8,1989,Steel,9485.509234458179,639.9183184549806
23415,Education,29,2007,Concrete,13408.517219768835,572.6464753264504
13348,Education,14,2023,Steel,8514.306994674353,637.8713660978688
25459,Residential,10,2000,Steel,15872.028260564839,623.4348662777344
35045,Residential,15,2000,Concrete,19512.182836560372,556.7750845073583
41426,Office,5,2023,Mixed,15724.308533540458,379.5758348269313
17445,Education,26,2005,Steel,12674.817207892684,726.5587393460983
26393,Healthcare,36,2003,Timber,11163.342578171094,422.96603562198663
19095,Healthcare,22,2012,Steel,14096.735589138667,738.2422408556515
34841,Education,23,1989,Mixed,16957.62219739092,486.7145660971534
19266,Office,8,2019,Mixed,8118.2498107499205,421.3770274447171
43054,Residential,26,1996,Steel,29827.081458020028,692.783050541646
5314,Education,19,2006,Steel,3270.675806812963,615.4828390690559
18786,Office,25,1986,Timber,5703.235287240392,303.5896565123172
23414,Residential,24,1983,Timber,6759.017507061043,288.6741909567371
41373,Office,38,2009,Steel,28895.538050994503,698.4153445724145
42938,Education,13,2016,Timber,11363.196058534782,264.64195021973035
34742,Healthcare,3,1983,Steel,25812.95849430326,742.9899975333389
3651,Office,8,2010,Steel,2074.4286740217935,568.180957004052
43416,Office,24,2000,Steel,31321.404245572132,721.4253787905872
33667,Residential,32,2001,Concrete,20850.847211656623,619.325963455509
13805,Office,1,2001,Timber,2722.76102516008,197.2300633944281
41632,Healthcare,8,2016,Concrete,24748.168364600573,594.4506236693067
27496,Office,24,1996,Mixed,12914.246342015273,469.67727458594965
39495,Office,33,2009,Steel,27169.697928999525,687.9275333333213
21321,Education,28,2003,Mixed,11351.150838767207,532.3929852618173
46813,Residential,34,1980,Concrete,30603.70233133393,653.7436680267006
12886,Residential,18,2018,Mixed,5533.528877560184,429.42176606861585
44219,Residential,38,2007,Mixed,23576.036736538295,533.1653075948867
10444,Education,37,2021,Steel,8422.317939316625,806.4264591455978
43626,Office,38,2007,Concrete,30210.336096556905,692.4846673212512
13105,Office,10,1980,Mixed,5503.848476591046,419.9808070653221
6530,Education,13,1996,Mixed,2587.356791293715,396.22615486886906
25739,Residential,2,2011,Mixed,9122.740359604622,354.4325871092359
7522,Education,9,2022,Steel,4366.744153532101,580.5296667817205
45888,Healthcare,28,1996,Timber,17635.789046403832,384.3224600419245
48769,Education,4,2018,Timber,9638.515009264831,197.63610099171257
4513,Education,15,2016,Concrete,2460.799400549079,545.2690894192509
29669,Office,25,2009,Timber,9271.220978718748,312.4884889520627
20651,Healthcare,18,2016,Timber,7041.076266760058,340.95570513583164
44882,Healthcare,25,1980,Timber,17314.488328340773,385.778002948638
26818,Residential,19,2017,Steel,18681.90220878463,696.6180255345154
37511,Education,1,2004,Timber,7533.8150768955875,200.8428214895787
5053,Residential,6,2006,Mixed,2011.5148626877965,398.0832896670882
37360,Residential,39,1998,Timber,15025.603522266383,402.1842484546676
18865,Education,1,2006,Steel,10674.744189973242,565.8491486866283
17178,Healthcare,17,2018,Timber,5240.963080215286,305.0973966826922
25687,Residential,23,2020,Concrete,15191.049658356671,591.3905733778437
44613,Office,35,2004,Steel,34558.753998919135,774.6341649052773
17081,Education,18,2014,Concrete,8433.997692946483,493.76486698357724
4371,Residential,9,2011,Concrete,2365.0160565374695,541.0697910174947
3237,Residential,19,2008,Steel,2068.432000203832,638.9966018547519
46003,Education,8,2004,Timber,9885.369114458568,214.885314315557
28948,Education,6,1992,Timber,5581.8974770388695,192.82497847999412
27678,Office,19,2022,Concrete,14870.999053210591,537.285896857092
7168,Healthcare,8,2016,Concrete,4125.7955658201145,575.5853188923151
37018,Residential,4,1980,Mixed,14041.219629419098,379.30789425196116
20503,Office,35,2021,Concrete,13000.910186049747,634.0979459615543
40537,Residential,26,2022,Steel,29205.859986292,720.4741344029404
11088,Education,5,2023,Concrete,4988.516815680731,449.9023102165161
33879,Office,38,2000,Mixed,19519.029168843397,576.139471910133
14895,Healthcare,33,1982,Steel,13570.225136634463,911.0590894014409
13792,Education,7,2006,Steel,8742.337044423359,633.87014533232
32088,Office,8,2023,Concrete,15579.152063769903,485.5133403069653
19104,Healthcare,28,2005,Concrete,12715.736938138605,665.6059955055803
2403,Healthcare,20,1993,Timber,848.8389109212427,353.2413278906545
33487,Residential,39,2016,Timber,12976.586738193791,387.5111756261771
23488,Education,1,2010,Steel,13393.690564451483,570.2354634047804
38717,Healthcare,20,2020,Concrete,24950.312170341822,644.4278268032601
37814,Office,2,1991,Timber,7391.027431638313,195.45743459137654
6302,Healthcare,7,1981,Mixed,2776.0707336378764,440.5063049250835
42892,Education,15,1998,Concrete,21729.108410334065,506.600494505597
49901,Office,30,1980,Concrete,30427.94785319025,609.7662943265716
13185,Residential,13,1998,Concrete,6338.363360890577,480.7253212658761
48318,Education,36,2022,Timber,17576.850732563937,363.7743849613795
11269,Education,34,2012,Steel,8228.020345282215,730.1464500206066
40834,Education,22,2019,Timber,12901.217262111084,315.9430195942373
4256,Healthcare,39,1999,Timber,1947.1118338686033,457.4980812661192
46797,Education,3,2013,Steel,24129.006454616276,515.61011292639
8740,Office,39,2002,Concrete,5308.6683969415235,607.3991300848425
12381,Residential,11,1986,Timber,3165.1283149995074,255.6439960422831
18616,Office,23,1981,Timber,5574.642442921252,299.4543641448889
48990,Education,38,2005,Concrete,33209.363308565415,677.880451287312
19384,Education,10,1995,Timber,4465.336914232371,230.36199516262744
38459,Education,4,2011,Timber,7837.147712304027,203.7792899530416
42309,Residential,31,1989,Concrete,25135.02024097972,594.0821158850297
22449,Education,16,2003,Steel,14872.187588237295,662.4877539417032
46795,Office,23,2000,Mixed,21935.658261670487,468.76072789123816
18458,Education,17,2000,Mixed,7468.676599075095,404.630870033324
24704,Education,32,1985,Concrete,14503.023928747216,587.0718883074488
17037,Residential,16,2011,Mixed,7102.932292049468,416.9121495597504
21820,Education,15,2005,Concrete,12413.470281024063,568.9033126042192
8658,Healthcare,13,2006,Timber,2755.076072712334,318.21160460987915
40958,Residential,20,1988,Concrete,20879.60884317977,509.7809669217191
47925,Education,26,2006,Concrete,26374.55158002167,550.3297147631022
20180,Office,5,1983,Timber,3738.661150282248,185.26566651547313
47487,Office,16,2011,Timber,12708.310687251851,267.616625334341
7118,Education,18,1986,Mixed,3368.3608939083415,473.2173214257293
37867,Office,32,2021,Concrete,22591.967868399104,596.6136178836218
23284,Residential,22,2010,Mixed,10650.633823365017,457.4228579009198
22003,Education,14,2015,Steel,13595.216414253568,617.8801260852415
19038,Education,3,1993,Timber,3614.0823847941792,189.83519197364112
36837,Office,38,2007,Timber,13794.011857143189,374.46078283093595
19660,Office,26,1981,Timber,6608.755578112316,336.1523691817047
11023,Residential,9,1981,Mixed,3994.214816477046,362.3527911164879
21581,Healthcare,13,1985,Concrete,12957.488509755985,600.4118673720395
18224,Healthcare,34,1996,Mixed,12500.902415386574,685.9582097995267
23463,Residential,3,2020,Mixed,8214.903223120686,350.1216052133438
29662,Education,37,1982,Timber,10109.366204709537,340.8187649082846
9187,Office,2,1989,Mixed,3569.813928367311,388.57232266978457
35778,Office,1,2015,Steel,19704.293903163085,550.737713208203
18377,Education,18,2015,Steel,10825.345137690188,589.0703127654235
1763,Residential,11,1989,Timber,388.2594250622928,220.2265598765132
22730,Office,6,2023,Mixed,9071.526151925016,399.0992587736479
41192,Residential,3,2017,Timber,7236.985881532993,175.68911151517267
5465,Education,19,1998,Concrete,2979.4850598575727,545.1939725265457
3564,Residential,36,1988,Timber,1314.4319692875767,368.80807219067816
48515,Office,11,1998,Mixed,19793.70656351403,407.99147817198866
